駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
4729,第一通り,"3,129","4,458","2,141",48.03,488,"2,806",941,"25,701","2,384","1,230",52,445,"4,633,983","1,760",163,589,8.36,6.38,8.97,16.43,16.91,12.8,14.03,10.08,6.04,78.88,20.45,"24,013"
4730,遠州病院,"1,810","5,266","2,534",48.12,541,"3,232","1,260","18,560","2,756","1,486",54,254,"2,439,406","1,185",107,458,7.51,6.76,10.59,14.55,15.78,12.36,13.87,10.79,7.77,74.41,24.02,"16,570"
4731,八幡,"2,157","5,395","2,561",47.47,584,"3,270","1,365","7,663","2,565","1,293",50,67,"615,882",380,33,"1,071",7.55,7.67,11.77,13.55,14.32,11.86,13.4,10.96,8.93,50.75,37.31,"4,910"
4732,助信,"2,379","5,616","2,777",49.45,731,"3,612","1,173","5,139","2,516",996,40,49,"441,604",299,17,594,8.63,8.99,10.9,13.25,15.87,13.78,12.75,9.76,6.07,51.02,34.69,"2,627"
4733,曳馬,"2,568","5,734","2,859",49.86,853,"3,663","1,168","5,700","2,319",685,30,42,"253,698",247,14,"1,755",9.85,9.66,9.71,15.63,15.98,11.88,12.23,10.15,4.91,57.14,30.95,"2,005"
4734,上島,"3,164","5,352","2,667",49.83,802,"3,589",917,"4,036","2,258",759,34,31,"304,398",242,19,0,10.24,9,11.24,16.98,16.1,12.77,11.37,8.3,3.99,58.06,32.26,"2,271"
4735,自動車学校前,"1,918","3,143","1,612",51.29,435,"2,051",633,"2,227","1,296",488,38,21,"234,589",130,7,0,9.65,7.76,11.16,16.74,14.72,12.48,12.64,8.63,6.22,38.1,38.1,"1,270"
4736,さぎの宮,"2,083","2,442","1,209",49.51,366,"1,514",560,"2,112",825,125,15,22,"236,933",107,11,431,10.5,8.73,9.51,14.8,13.33,13.37,13,10.87,5.9,36.36,31.82,836
4737,積志,"1,694","2,457","1,223",49.78,376,"1,453",624,"2,142",832,135,16,19,"220,514",105,5,525,10.03,9.62,6.69,15.25,13.21,12.07,15.94,12.11,5.1,47.37,36.84,777
4738,西ケ崎,"1,484","2,859","1,399",48.93,409,"1,742",700,"1,982",975,167,17,22,"205,737",111,3,0,10.14,8.45,9.05,14.73,12.52,12.14,16.31,10.91,5.75,50,40.91,"1,000"
4739,遠州小松,"2,113","3,551","1,776",50.01,484,"2,226",808,"2,842","1,320",391,30,39,"272,801",197,9,120,9.35,8.84,10.75,14.33,12.74,13.73,13.51,9.95,6.8,48.72,35.9,"1,496"
4740,浜北,"3,188","4,455","2,244",50.37,617,"2,790",993,"3,784","1,771",601,34,71,"556,931",309,19,308,9.52,8.89,11.66,14.87,13.09,13.23,12.43,10.34,5.96,56.34,38.03,"1,975"
4741,美薗中央公園,"2,105","3,737","1,848",49.45,639,"2,333",748,"3,391","1,343",314,23,27,"248,474",170,6,"1,035",11.72,10,10.35,16.8,13.55,11.85,11.18,9.54,5,44.44,44.44,"1,133"
4742,遠州小林,"2,607","2,831","1,397",49.35,386,"1,853",586,"2,736",983,198,20,44,"415,679",145,13,"1,002",9.55,8.32,11.57,14.97,12.99,14.08,12.92,10.05,5.56,56.82,34.09,839
4743,遠州芝本,"1,270","2,000",971,48.55,295,"1,212",481,"1,417",632,80,13,12,"69,850",85,4,266,10.21,9.15,8.7,14.18,11.46,12.72,16.49,11.16,5.93,50,41.67,489
4744,遠州岩水寺,880,"2,178","1,074",49.31,289,"1,279",606,"1,451",664,107,16,18,"177,285",77,3,51,8.37,9.89,8.87,11.4,11.68,13.61,15.03,13.15,8,38.89,38.89,558
4745,西鹿島,"3,355","2,630","1,277",48.56,397,"1,662",559,"2,424",886,153,17,24,"244,497",128,15,334,9.67,10.74,10.97,12.5,13.34,15.02,11.81,9.36,6.61,50,45.83,"1,238"
4746,大聖寺,"1,846","1,571",739,47.04,141,951,482,"2,833",574,195,34,33,"301,980",173,15,6,5.78,6.48,7.56,12.89,11.17,15.68,18.22,11.87,10.35,36.36,39.39,"2,134"
4747,加賀温泉,"3,822","1,550",733,47.29,204,"1,014",329,"1,791",613,190,31,44,"718,494",113,13,333,9.11,7.88,10.27,16.09,13.44,13.95,13.7,9.63,5.94,61.36,27.27,929
4748,動橋,"1,116","1,410",673,47.73,187,858,358,"1,448",529,149,28,20,"104,468",112,3,168,8.14,9.99,10.85,12.42,10.35,13.78,16.06,11.63,6.78,55,30,802
4749,粟津,"2,346","2,115","1,051",49.69,272,"1,271",566,"3,103",736,203,28,35,"279,007",163,13,259,7.92,9.44,8.77,12.8,12.57,12.8,16.45,11.33,7.92,48.57,42.86,"2,059"
4750,小松,"7,650","2,889","1,366",47.28,350,"1,700",768,"4,450","1,212",399,33,114,"913,220",466,36,61,8.1,8.17,8.66,13.99,13.85,11.9,14.91,11.19,9.23,64.91,28.95,"3,506"
4751,明峰,866,768,368,47.92,93,461,167,937,236,45,19,10,"68,200",59,0,255,8.17,8.59,9.83,13.99,11.36,15.51,14.96,10.66,6.93,60,20,436
4752,能美根上,"2,148","2,222","1,067",48.02,312,"1,356",548,"2,400",787,177,22,50,"240,777",177,12,555,9.83,8.48,9.97,15.34,11.86,11.68,15.16,10.65,7.04,42,48,"1,083"
4753,小舞子,578,"1,357",647,47.68,152,804,401,"1,226",482,88,18,9,"16,270",85,3,90,6.71,8.33,8.47,12.82,11.57,12.68,19.01,13.12,7.3,44.44,44.44,607
4754,美川,"1,590","2,212","1,051",47.51,269,"1,287",656,"1,829",764,126,16,51,"202,928",164,7,302,7.91,7.91,8.63,12.3,10.76,12.66,19.53,13.16,7.14,47.06,47.06,699
4755,加賀笠間,"2,978","1,964",905,46.08,284,"1,292",379,"1,836",706,187,26,10,"49,040",59,2,677,9.21,12.18,11.72,12.9,12.54,13,15.2,7.63,5.63,40,50,554
4756,松任,"6,138","2,938","1,394",47.45,406,"1,817",696,"3,029","1,101",295,27,53,"358,961",264,19,71,9.33,8.95,10.53,14.33,12.96,12.04,15.12,10.49,6.24,54.72,41.51,"2,007"
4757,野々市,"3,164","4,279","2,098",49.03,687,"2,957",526,"2,713","1,825",654,36,33,"693,484",186,14,325,12.16,9.43,14.68,19.82,12.96,11.92,10.39,5.47,3.17,54.55,30.3,"1,230"
4758,西金沢,"4,668","4,080","2,005",49.14,498,"2,693",822,"2,912","1,713",583,34,30,"208,043",201,15,0,8.5,8.55,10.72,16.15,12.26,13.71,16.5,8.3,5.33,43.33,40,"1,655"
4759,金沢,"41,614","4,763","2,344",49.21,514,"3,068",972,"16,492","2,466","1,337",54,258,"2,244,585","1,023",65,332,8.19,6.96,13.44,14.93,14.62,13.79,12.08,8.61,7.38,58.14,39.92,"14,869"
4760,東金沢,"5,140","3,544","1,812",51.13,588,"2,360",556,"2,560","1,571",653,42,18,"267,962",125,12,198,11.02,11.02,14.79,15.82,14.02,10.88,11.53,6.45,4.48,50,27.78,"1,403"
4761,森本,"3,285","2,547","1,214",47.66,334,"1,596",605,"2,459",945,240,25,37,"222,978",170,15,544,8.48,9.98,9.63,14.88,12.71,13.1,14.05,10.06,7.1,45.95,40.54,"1,070"
4762,津幡,"4,350","1,631",785,48.13,281,"1,078",268,"1,239",582,126,22,7,"54,478",66,3,230,12.35,10.08,8.73,17.15,15.24,12.23,12.91,7.5,3.81,28.57,42.86,562
4763,倶利伽羅,218,273,133,48.72,25,162,86,176,83,9,11,0,0,10,0,21,5.11,9.12,11.68,8.03,8.03,15.33,17.88,12.77,12.04,0,0,46
4764,津幡,"4,032","1,631",785,48.13,281,"1,078",268,"1,239",582,126,22,7,"54,478",66,3,230,12.35,10.08,8.73,17.15,15.24,12.23,12.91,7.5,3.81,28.57,42.86,562
4765,中津幡,"1,216","2,390","1,136",47.53,364,"1,473",550,"3,254",842,158,19,30,"209,584",131,5,"1,565",10.18,9.46,9.59,14.95,12.86,11.81,15.49,9.59,6.07,43.33,53.33,866
4766,本津幡,890,"2,097","1,024",48.83,343,"1,269",483,"1,895",735,144,20,20,"869,987",94,6,463,11.22,9.98,9.74,13.94,13.47,10.98,14.95,10.17,5.54,35,45,712
4767,能瀬,584,"1,548",766,49.48,262,"1,081",205,656,473,55,12,1,0,22,0,24,8.65,16.71,11.23,11.29,18.52,14.06,10.13,5.42,4,100,0,226
4768,宇野気,"2,296","1,913",918,47.99,281,"1,156",473,"2,906",649,132,20,39,"262,108",149,9,949,9.64,9.95,8.96,12.89,12.31,12.94,15.98,11.31,6.02,46.15,43.59,"1,297"
4769,横山,836,"1,204",581,48.26,192,735,276,810,398,56,14,9,"19,213",56,1,0,9.3,12.87,7.48,13.7,14.12,10.71,15.86,10.63,5.32,44.44,33.33,392
4770,高松,"1,052","1,449",692,47.76,193,850,409,"1,449",430,70,16,14,"126,751",91,1,148,8.82,8.75,7.85,12.67,12.33,11.64,18.11,11.98,7.85,35.71,50,662
4771,免田,240,468,230,49.15,61,271,147,474,151,24,16,3,773,24,0,144,8.14,9.81,7.1,11.06,12.11,13.15,16.49,11.9,10.23,66.67,33.33,160
4772,宝達,744,701,335,47.79,109,414,179,992,216,28,13,8,"118,455",41,2,365,8.96,10.53,6.83,12.94,14.22,10.38,20.2,9.82,6.12,25,50,361
4773,敷浪,386,520,234,45,79,296,145,373,159,20,13,1,0,17,1,0,9.44,8.67,5.97,12.91,9.63,14.07,18.11,10.98,10.21,0,100,142
4774,南羽咋,94,412,197,47.82,51,254,107,423,144,29,20,2,0,19,1,0,7.28,9.95,8.5,11.65,10.19,15.78,17.48,12.38,6.8,50,50,245
4775,羽咋,"2,466","1,774",812,45.77,186,"1,003",585,"2,695",696,184,26,71,"275,143",273,23,187,6.76,7.22,6.99,12.06,9.02,13.64,20.18,14.04,10.09,56.34,40.85,"1,740"
4776,千路,180,555,240,43.24,50,299,215,314,199,50,25,6,"2,125",20,1,0,4.08,9.4,3.9,9.75,10.64,13.48,18.62,15.96,14.18,50,33.33,40
4777,金丸,310,477,228,47.8,58,262,157,277,159,31,20,3,336,20,0,0,8.61,8.19,5.88,10.29,12.82,11.76,18.7,14.5,9.24,66.67,33.33,50
4778,能登部,"1,156",871,427,49.02,115,500,255,"1,216",293,49,17,14,"48,750",73,4,449,8.05,8.97,5.52,11.49,12.18,13.79,18.74,12.99,8.28,35.71,57.14,412
4779,良川,606,798,385,48.25,134,503,180,643,256,36,14,11,"73,472",59,4,0,11.14,9.06,6.49,15.3,12.85,13.22,16.89,8.69,6.36,36.36,36.36,393
4780,能登二宮,278,403,202,50.12,116,250,37,149,128,14,11,0,0,8,3,0,23.21,9.38,5.93,24.2,15.8,8.64,6.17,3.7,2.96,0,0,26
4781,徳田,768,557,268,48.11,73,362,123,967,202,32,16,5,"2,335",34,1,486,8.41,10.38,6.44,10.55,12.7,15.92,20.04,9.3,6.26,20,60,293
4782,七尾,"2,180","2,542","1,215",47.8,261,"1,527",745,"4,584","1,137",452,40,136,"984,833",499,44,421,6.51,9,9.16,12.16,11.13,13.38,17.29,10.9,10.46,58.82,38.24,"3,233"
4783,和倉温泉,844,776,354,45.62,127,473,175,589,293,84,29,16,"61,176",60,2,5,10.19,11.35,8.52,12.77,12.65,12.39,15.87,9.16,7.1,31.25,43.75,354
4784,南流山,"63,800","9,415","4,889",51.93,"1,309","7,020","1,005","6,048","4,427","1,802",41,57,"755,571",359,34,762,10.47,7.16,16.17,24.34,14.58,10.42,10.64,4.47,1.76,33.33,52.63,"2,529"
4785,流山セントラルパーク,"6,800","1,837",933,50.79,197,"1,241",397,757,752,225,30,6,"19,400",27,1,22,7.02,8.17,13.23,18.89,12.74,11.98,13.72,9.25,5.01,0,83.33,148
4786,流山おおたかの森,"64,200","3,097","1,529",49.37,550,"2,153",384,920,"1,244",283,23,50,"214,927",37,0,170,15.26,4.76,10.92,30.52,12.76,7.81,9.85,5.34,2.79,90,10,344
4787,柏の葉キャンパス,"28,600","3,313","1,671",50.44,596,"2,437",266,"1,730","1,413",390,28,117,"816,027",76,8,318,15.73,4.15,10.85,32.83,13.7,9.18,8.61,3.18,1.76,78.63,16.24,"1,209"
4788,柏たなか,"7,300","1,087",550,50.6,184,787,105,865,485,190,39,1,0,24,2,364,14.14,5.95,16.47,28.56,12.56,7.44,7.91,4.93,2.05,100,100,323
4789,ユーカリが丘,"1,710","6,523","3,156",48.38,825,"4,217","1,479","4,439","2,618",590,23,45,"708,681",152,19,87,8.54,8.34,9.44,14.47,13.72,13.54,17.66,10.43,3.85,60,35.56,"2,003"
4790,地区センター,273,"5,053","2,435",48.19,580,"3,414","1,056","4,047","1,974",370,19,55,"750,653",160,19,228,7.27,8.91,10.12,12.16,13.21,16.22,19.74,8.38,4,60,36.36,"1,932"
4791,公園,242,"3,452","1,657",48,364,"2,284",804,"2,195","1,263",140,11,27,"180,834",81,9,236,6.58,8.37,9.04,11.56,10.92,15.87,25,8.75,3.91,51.85,40.74,671
4792,女子大,301,"1,515",733,48.38,234,"1,000",280,840,569,100,18,6,"46,011",15,0,226,9.97,9.11,9.18,16.25,14.07,12.42,18.49,7.46,3.04,83.33,16.67,90
4793,中学校,"1,090","3,020","1,454",48.15,419,"2,119",482,"1,360","1,075",144,13,7,"30,838",27,3,341,9,9.6,11.58,12.91,13.83,17.57,15.85,6.59,3.08,28.57,71.43,151
4794,井野,327,"3,265","1,585",48.55,552,"2,165",548,"2,177","1,098",106,10,9,"56,454",35,2,833,11.11,10.56,9.71,14.21,14.12,13.99,17.02,6.4,2.88,55.56,33.33,367
4795,銚子,"1,346","3,207","1,521",47.43,284,"1,828","1,090","5,943","1,414",538,38,196,"785,242",595,45,463,5.34,7.09,10.03,9.22,12.03,13.84,16.03,13.9,12.53,65.82,30.1,"4,101"
4796,仲ノ町,44,"2,749","1,287",46.82,236,"1,548",961,"4,113","1,192",437,37,134,"484,534",415,34,171,4.96,7.04,8.75,8.94,12.22,14.3,16.81,15.9,11.09,60.45,34.33,"2,726"
4797,観音,150,"3,295","1,550",47.04,259,"1,860","1,172","4,583","1,424",517,36,155,"593,503",550,60,597,4.22,7.69,8.2,8.96,12.28,13.98,16.89,17.87,9.91,52.9,41.29,"2,470"
4798,本銚子,180,"3,847","1,837",47.75,337,"2,213","1,293","3,952","1,645",552,34,87,"292,779",383,31,430,4.71,8.19,8.64,9.63,12.15,14.31,16.42,16.49,9.47,37.93,51.72,"1,630"
4799,笠上黒生,204,"2,893","1,409",48.7,328,"1,783",776,"1,928","1,170",374,32,13,"104,686",113,6,0,6.65,9.87,9.28,10.8,14.75,13.61,15.51,13.47,6.06,30.77,53.85,629
4800,西海鹿島,58,"2,111",993,47.04,214,"1,268",627,"1,187",825,237,29,12,"22,801",52,4,0,5.31,9.67,8.53,9.82,14.13,14.56,15.69,14.84,7.44,16.67,83.33,175
4801,海鹿島,167,"1,766",807,45.7,155,"1,065",545,999,698,185,27,11,"15,423",45,5,0,4.53,8.9,8.73,9.07,13.71,15.75,16.03,14.45,8.84,18.18,81.82,158
4802,君ヶ浜,28,718,350,48.75,76,482,160,437,274,68,25,7,"35,678",24,4,0,6.85,9.09,10.07,12.03,14.83,15.8,15.94,9.93,5.45,28.57,42.86,152
4803,犬吠,256,623,293,47.03,57,392,174,848,278,108,39,6,"33,726",40,6,136,4.81,9.94,8.33,10.58,13.3,15.22,18.59,13.14,6.09,50,50,439
4804,外川,290,"2,618","1,233",47.1,197,"1,400","1,021","2,352",942,261,28,39,"173,748",127,8,391,3.97,8.41,6.5,7.3,12,13.95,16.66,17.84,13.37,25.64,61.54,520
4805,松戸,"198,836","9,351","4,611",49.31,870,"6,570","1,514","23,106","5,013","2,548",51,278,"4,436,241","1,109",120,"7,901",6.86,6.15,14.24,20.05,16.56,11.91,12.86,7.37,4,60.43,37.41,"12,612"
4806,北松戸,"42,142","7,472","3,880",51.93,827,"4,986","1,199","5,664","3,859","1,860",48,40,"473,496",245,24,428,8.42,6.96,12.24,18.62,16.58,12.13,14.05,7.76,3.25,35,55,"3,177"
4807,馬橋,"49,208","8,806","4,435",50.36,935,"5,927","1,574","6,042","4,512","2,267",50,88,"651,126",413,35,492,8.16,6.58,14.44,19.26,14.55,11.46,12.91,8.58,4.05,44.32,47.73,"3,052"
4808,新松戸,"74,570","9,890","4,891",49.45,"1,063","6,911","1,570","9,573","4,678","1,889",40,78,"2,581,597",507,48,"1,125",7.33,7.91,13.41,16.79,15.04,13.79,15.58,7.29,2.86,58.97,38.46,"5,455"
4809,北小金,"48,772","9,136","4,432",48.51,"1,057","6,014","1,736","5,261","4,174","1,588",38,49,"714,989",246,23,258,7.84,8.75,11.4,16.5,15.8,12.56,13.53,9.3,4.33,44.9,53.06,"2,096"
4810,南柏,"64,374","9,289","4,571",49.21,"1,222","6,492","1,495","6,499","4,432","1,944",44,102,"1,474,335",448,50,0,9.52,7.1,13.87,20.93,15.55,10.69,10.84,7.33,4.18,48.04,46.08,"3,961"
4811,柏,"242,122","8,633","4,391",50.86,817,"6,318","1,341","25,527","4,866","2,855",59,408,"14,198,582","1,721",208,"2,438",6.9,6.1,18.4,19.75,14.92,11.66,11.08,6.7,4.48,77.7,19.85,"20,996"
4812,北柏,"39,572","4,030","2,006",49.78,365,"2,943",669,"3,615","2,030","1,058",52,26,"278,892",184,14,0,6.18,7.04,16.58,18.12,14.05,13.19,13.07,6.96,4.82,34.62,57.69,"2,369"
4813,我孫子,"60,578","10,024","4,935",49.23,"1,535","6,542","1,577","6,706","4,308","1,389",32,108,"1,307,058",470,49,257,11.88,7.83,9.76,20.49,16.14,10.98,12.29,7.3,3.32,61.11,33.33,"4,003"
4814,天王台,"42,686","6,266","3,157",50.38,793,"4,128","1,049","5,517","2,829","1,044",37,49,"650,556",308,22,313,8.96,8.71,12.48,18.61,14.71,11.57,13.8,7.64,3.52,38.78,57.14,"3,172"
4815,市川,"118,306","16,453","8,144",49.5,"1,393","10,985","3,032","13,645","9,197","4,894",53,302,"2,928,654","1,179",135,957,6.26,6.31,13.99,18.91,15.93,11.57,13.69,8.99,4.35,52.98,46.03,"8,878"
4816,本八幡,"116,548","14,333","7,057",49.24,"1,202","9,841","2,467","17,356","7,889","4,236",54,321,"3,219,763","1,380",156,920,6.26,7.03,12.98,18.88,16.69,12.73,13.04,8.27,4.13,62.31,35.83,"12,647"
4817,下総中山,"45,708","14,454","7,183",49.7,"1,531","9,709","2,774","9,044","7,389","3,654",49,126,"1,371,009",522,53,"1,535",7.25,7.81,13.47,16.73,15.61,12,13.38,9.14,4.63,50,48.41,"3,134"
4818,西船橋,"261,628","10,318","5,332",51.68,"1,177","7,724","1,219","10,532","5,539","2,964",54,84,"2,239,469",582,47,217,8.59,6.25,17.21,22.35,17.5,10.52,9.43,4.82,3.33,42.86,53.57,"7,787"
4819,船橋,"273,150","10,988","5,400",49.14,"1,083","8,045","1,713","23,007","6,112","3,439",56,274,"12,910,922","1,343",184,777,7.41,5.58,16.25,20.87,16.51,11.5,10.76,7.27,3.86,60.95,36.86,"19,207"
4820,東船橋,"38,268","9,485","4,803",50.64,"1,173","7,051","1,157","5,473","4,845","2,367",49,46,"1,304,266",246,22,349,9.14,7.07,16.71,24.69,15.33,9.45,9.08,5.53,2.99,26.09,56.52,"2,610"
4821,津田沼,"208,164","7,837","3,970",50.66,934,"5,738","1,088","19,763","4,156","2,188",53,234,"5,750,941",877,90,"6,236",8.4,7.5,17.15,19.88,17.15,10.49,10.05,6.34,3.03,71.79,26.5,"11,326"
4822,幕張本郷,"53,962","9,360","4,847",51.78,"1,221","6,542",901,"7,414","4,467","1,832",41,41,"872,473",339,22,438,9.86,8.46,15.18,22.35,18.15,10.64,8.24,4.63,2.49,39.02,53.66,"4,710"
4823,幕張,"32,222","7,936","3,884",48.94,805,"4,985","1,747","5,301","3,734","1,544",41,54,"776,652",281,21,595,7.19,7.9,12.16,15.36,14.78,11.9,14.31,10.29,6.12,44.44,48.15,"2,096"
4824,新検見川,"46,934","7,709","3,805",49.36,726,"4,742","1,738","6,565","3,796","1,590",42,66,"714,974",422,33,701,6.66,7.45,12.22,15.93,14.17,12,14.26,10.78,6.52,50,46.97,"3,077"
4825,稲毛,"100,276","11,624","5,688",48.93,"1,667","7,897","1,818","9,604","5,328","2,178",41,178,"2,195,479",685,62,460,10.41,8.64,12.73,17.76,16.34,11.72,11.69,7.17,3.55,50.56,47.75,"6,064"
4826,西千葉,"46,792","7,383","3,635",49.23,758,"5,022","1,284","14,594","4,176","2,551",61,89,"757,977",517,58,"8,452",6.78,10.29,19.16,13.97,14.68,11.12,11.08,7.87,5.05,47.19,51.69,"4,184"
4827,千葉,"211,624","5,701","2,882",50.55,412,"3,869","1,081","23,300","3,421","2,183",64,378,"11,380,949","1,290",115,"1,124",5.35,6.96,17.4,16.09,14.47,12.89,12.61,8.22,6.01,73.28,24.34,"20,632"
4828,東千葉,"4,372","7,318","3,657",49.97,591,"4,604","1,718","7,254","4,004","2,260",56,90,"931,682",538,54,438,5.42,6.94,12.8,15.05,13.13,12.77,16.72,10.87,6.29,55.56,41.11,"4,374"
4829,都賀,"41,366","8,238","4,269",51.82,"1,007","5,351","1,555","6,131","3,967","1,802",45,73,"1,023,472",374,36,89,8.76,7.98,11.84,17.31,14.96,12.05,14.18,8.81,4.12,38.36,54.79,"3,306"
4830,四街道,"44,448","5,924","2,947",49.75,757,"4,056","1,109","6,789","2,359",697,30,124,"1,993,920",403,27,"1,441",7.85,10.25,11.53,14.25,16.41,13.64,13.73,8.29,4.05,58.87,37.9,"3,221"
4831,物井,"8,046","1,214",586,48.27,144,819,248,661,432,73,17,4,0,23,0,0,8.09,8.58,12.05,14.6,11.47,14.93,17.24,9.98,3.05,0,75,238
4832,佐倉,"20,720","3,765","1,907",50.65,506,"2,643",616,"3,175","1,663",613,37,58,"512,993",254,23,0,10.03,7.35,14.31,16.7,14.07,13.38,12.77,7.41,3.98,41.38,48.28,"2,063"
4833,南酒々井,434,466,236,50.64,34,326,106,216,186,50,27,2,0,5,0,0,3.85,9.4,8.97,10.68,13.46,18.38,20.09,9.4,5.77,50,50,22
4834,榎戸,"4,884","1,663",814,48.95,160,"1,214",289,980,639,129,20,7,"115,299",51,5,0,6.13,8.23,15.08,12.68,10.34,19.29,17.73,6.55,3.97,28.57,42.86,371
4835,八街,"12,574","2,373","1,100",46.35,291,"1,468",614,"3,008",907,225,25,69,"486,732",258,15,270,7,11.77,9.32,10.88,13.62,13.24,16.11,11.39,6.66,52.17,40.58,"1,869"
4836,日向,"2,416",778,379,48.71,59,482,227,790,286,47,16,5,"2,200",44,2,204,4.28,8.95,9.99,8.17,12.19,17.25,18.68,14.01,6.49,40,40,276
4837,成東,"5,908","1,267",610,48.15,152,744,368,"1,507",499,142,28,32,"114,037",134,10,292,8.15,8.47,8.39,12.18,12.97,12.9,15.35,13.21,8.39,56.25,40.63,737
4838,松尾,"2,120",956,459,48.01,125,583,245,"1,347",354,88,25,16,"81,435",78,6,512,7.95,9.41,9.21,12.13,12.76,14.33,14.64,12.45,7.11,37.5,50,481
4839,横芝,"2,842","1,267",607,47.91,128,737,400,"1,549",491,129,26,49,"506,229",169,14,0,6.47,7.1,8.13,10.66,11.13,15,18.63,13.81,9.08,59.18,32.65,"1,012"
4840,飯倉,960,"1,217",589,48.4,154,718,337,"1,391",421,122,29,31,"368,456",83,9,0,7.69,9.35,7.69,13.48,13.15,14.81,10.59,10.09,13.15,77.42,19.35,804
4841,八日市場,"4,018","1,373",673,49.02,147,808,415,"2,134",516,126,24,83,"745,504",235,19,0,6.71,8.39,7.37,12.04,10.58,13.93,17.58,13.27,10.14,51.81,39.76,"1,570"
4842,干潟,"1,858","1,541",743,48.22,215,994,328,"1,656",559,139,25,26,"126,117",165,21,118,8.78,10.21,9.95,13.08,14.57,14.31,13.66,9.5,5.92,34.62,50,956
4843,旭,"3,820","2,567","1,251",48.73,251,"1,597",716,"3,014","1,107",479,43,122,"833,109",342,29,60,7.02,6.39,14.15,14.42,10.49,12.48,12.32,12.59,10.14,59.02,34.43,"1,967"
4844,飯岡,"1,552","1,701",831,48.85,238,"1,067",397,"1,483",589,137,23,14,"98,852",89,5,320,8.99,10.16,9.58,12.04,12.57,13.92,16.22,10.28,6.23,42.86,50,489
4845,倉橋,138,368,180,48.91,50,236,82,236,95,8,8,0,0,10,0,0,7.65,11.48,9.56,12.84,10.66,14.75,15.85,10.66,6.56,0,0,36
4846,猿田,530,341,169,49.56,32,205,116,241,91,19,21,2,0,13,1,0,4.55,10.8,9.38,9.09,11.08,14.49,15.63,14.77,10.23,0,50,57
4847,松岸,940,"2,180","1,023",46.93,256,"1,287",632,"1,917",786,185,24,25,"257,804",141,11,21,7.03,9.05,8.27,11.67,12.45,14.25,15.58,12.55,9.15,32,48,887
4848,銚子,"6,852","3,302","1,570",47.55,293,"1,893","1,110","6,063","1,457",555,38,187,"770,471",587,44,712,5.4,7.25,10.28,9.16,12.13,13.83,15.8,13.8,12.34,65.78,30.48,"3,924"
4849,千葉,"209,292","5,701","2,882",50.55,412,"3,869","1,081","23,300","3,421","2,183",64,378,"11,380,949","1,290",115,"1,124",5.35,6.96,17.4,16.09,14.47,12.89,12.61,8.22,6.01,73.28,24.34,"20,632"
4850,本千葉,"19,614","6,736","3,377",50.13,642,"4,350","1,418","8,263","3,610","1,951",54,84,"698,997",564,51,995,7.24,6.1,13.61,17.94,13.68,11.91,13.67,9.52,6.33,46.43,44.05,"5,363"
4851,蘇我,"62,596","6,383","3,443",53.94,739,"4,494",857,"6,577","3,348","1,890",56,67,"1,274,276",386,38,821,8.77,7.68,17.04,19.79,15.81,11.38,9.26,6.78,3.48,37.31,46.27,"4,096"
4852,鎌取,"39,682","5,145","2,572",49.99,869,"3,460",727,"5,881","2,119",799,38,84,"1,732,934",302,25,268,11.66,11.92,11.35,18.58,18.29,9.94,6.78,5.28,6.19,55.95,38.1,"3,997"
4853,誉田,"13,530","4,082","2,057",50.39,422,"2,585","1,044","2,814","1,702",509,30,28,"321,036",142,5,420,6.34,8.69,10.14,12.96,13.52,13.57,18.53,11.92,4.32,42.86,46.43,812
4854,土気,"27,712","4,074","1,972",48.4,536,"2,636",857,"3,674","1,616",438,27,58,"561,246",221,16,439,8.17,10.15,9.36,15.49,14.42,12.86,15.39,9.78,4.39,46.55,44.83,"1,766"
4855,大網,"21,688","1,857",929,50.03,191,"1,225",435,"1,804",847,314,37,32,"406,846",169,13,63,6.48,8.1,13.12,13.77,13.12,13.23,16.14,11.23,4.81,43.75,50,"1,075"
4856,永田,"2,326","1,503",768,51.1,240,"1,047",211,594,595,152,26,7,"86,482",29,2,0,11.27,9.41,13.21,17.61,13.54,13.81,11.81,6.2,3.14,28.57,42.86,116
4857,本納,"3,526","1,066",519,48.69,94,646,321,"1,375",449,137,31,25,"203,216",79,3,494,5.36,8,8.65,11.95,12.51,14.58,16.84,14.3,7.81,48,44,438
4858,新茂原,"2,564","2,193","1,129",51.48,282,"1,456",430,"1,381",939,319,34,18,"569,127",98,14,0,8.63,9.7,11.68,14.27,14.13,13.16,15.14,9.23,4.06,55.56,44.44,619
4859,茂原,"23,190","2,556","1,261",49.33,230,"1,569",733,"5,834","1,151",498,43,129,"782,007",529,48,90,6.44,5.61,9.08,14.02,13.11,13.34,17.45,12.32,8.65,58.14,39.53,"4,756"
4860,八積,"1,708",576,278,48.26,80,349,147,364,206,32,16,5,"3,214",29,2,1,8.52,9.22,8.7,12.87,10.96,14.43,17.74,10.78,6.78,60,40,155
